DOCENTE,DIA,HORA_INICIO,PRIORIDAD
36363636,miercoles,13:00,1
36363636,miercoles,14:00,1
36363636,miercoles,15:00,1
36363636,miercoles,16:00,1
36363636,miercoles,17:00,1
36363636,miercoles,18:00,1
36363636,miercoles,19:00,1
36363636,miercoles,20:00,1
36363636,jueves,07:00,1
36363636,jueves,08:00,1
36363636,jueves,09:00,1
36363636,jueves,10:00,1
36363636,jueves,11:00,1
36363636,jueves,12:00,1
36363636,jueves,13:00,1
36363636,jueves,14:00,1
36363636,jueves,15:00,1
36363636,jueves,16:00,1
36363636,jueves,17:00,1
36363636,jueves,18:00,1
36363636,jueves,19:00,1
36363636,jueves,20:00,1
36363636,viernes,07:00,1
36363636,viernes,08:00,1
36363636,viernes,09:00,1
36363636,viernes,10:00,1
36363636,viernes,11:00,1
36363636,viernes,12:00,1
36363636,viernes,13:00,1
36363636,viernes,14:00,1
36363636,viernes,15:00,1
36363636,viernes,16:00,1
36363636,viernes,17:00,1
36363636,viernes,18:00,1
36363636,viernes,19:00,1
36363636,viernes,20:00,1
37373737,lunes,07:00,1
37373737,lunes,08:00,1
37373737,lunes,09:00,1
37373737,lunes,10:00,1
37373737,lunes,11:00,1
37373737,lunes,12:00,1
37373737,lunes,13:00,1
37373737,lunes,14:00,1
37373737,lunes,15:00,1
37373737,lunes,16:00,1
37373737,lunes,17:00,1
37373737,lunes,18:00,1
37373737,lunes,19:00,1
37373737,lunes,20:00,1
37373737,martes,07:00,1
37373737,martes,08:00,1
37373737,martes,09:00,1
37373737,martes,10:00,1
37373737,martes,11:00,1
37373737,martes,12:00,1
37373737,martes,13:00,1
37373737,martes,14:00,1
37373737,martes,15:00,1
37373737,martes,16:00,1
37373737,martes,17:00,1
37373737,martes,18:00,1
37373737,martes,19:00,1
37373737,martes,20:00,1
37373737,miercoles,07:00,1
37373737,miercoles,08:00,1
37373737,miercoles,09:00,1
37373737,miercoles,10:00,1
37373737,miercoles,11:00,1
37373737,miercoles,12:00,1
37373737,miercoles,13:00,1
37373737,miercoles,14:00,1
37373737,miercoles,15:00,1
37373737,miercoles,16:00,1
37373737,miercoles,17:00,1
37373737,miercoles,18:00,1
37373737,miercoles,19:00,1
37373737,miercoles,20:00,1
37373737,jueves,07:00,1
37373737,jueves,08:00,1
37373737,jueves,09:00,1
37373737,jueves,10:00,1
37373737,jueves,11:00,1
37373737,jueves,12:00,1
37373737,jueves,13:00,1
37373737,jueves,14:00,1
37373737,jueves,15:00,1
37373737,jueves,16:00,1
37373737,jueves,17:00,1
37373737,jueves,18:00,1
37373737,jueves,19:00,1
37373737,jueves,20:00,1
37373737,viernes,07:00,1
37373737,viernes,08:00,1
37373737,viernes,09:00,1
37373737,viernes,10:00,1
37373737,viernes,11:00,1
37373737,viernes,12:00,1
37373737,viernes,13:00,1
37373737,viernes,14:00,1
37373737,viernes,15:00,1
37373737,viernes,16:00,1
37373737,viernes,17:00,1
37373737,viernes,18:00,1
37373737,viernes,19:00,1
37373737,viernes,20:00,1
38383838,lunes,07:00,1
38383838,lunes,08:00,1
38383838,lunes,09:00,1
38383838,lunes,10:00,1
38383838,lunes,11:00,1
38383838,lunes,12:00,1
38383838,lunes,13:00,1
38383838,lunes,14:00,1
38383838,lunes,15:00,1
38383838,lunes,16:00,1
38383838,lunes,17:00,1
38383838,lunes,18:00,1
38383838,lunes,19:00,1
38383838,lunes,20:00,1
38383838,martes,07:00,1
38383838,martes,08:00,1
38383838,martes,09:00,1
38383838,martes,10:00,1
38383838,martes,11:00,1
38383838,martes,12:00,1
38383838,martes,13:00,1
38383838,martes,14:00,1
38383838,martes,15:00,1
38383838,martes,16:00,1
38383838,martes,17:00,1
38383838,martes,18:00,1
38383838,martes,19:00,1
38383838,martes,20:00,1
38383838,miercoles,07:00,1
38383838,miercoles,08:00,1
38383838,miercoles,09:00,1
38383838,miercoles,10:00,1
38383838,miercoles,11:00,1
38383838,miercoles,12:00,1
38383838,miercoles,13:00,1
38383838,miercoles,14:00,1
38383838,miercoles,15:00,1
38383838,miercoles,16:00,1
38383838,miercoles,17:00,1
38383838,miercoles,18:00,1
38383838,miercoles,19:00,1
38383838,miercoles,20:00,1
38383838,jueves,07:00,1
38383838,jueves,08:00,1
38383838,jueves,09:00,1
38383838,jueves,10:00,1
38383838,jueves,11:00,1
38383838,jueves,12:00,1
38383838,jueves,13:00,1
38383838,jueves,14:00,1
38383838,jueves,15:00,1
38383838,jueves,16:00,1
38383838,jueves,17:00,1
38383838,jueves,18:00,1
38383838,jueves,19:00,1
38383838,jueves,20:00,1
38383838,viernes,07:00,1
38383838,viernes,08:00,1
38383838,viernes,09:00,1
38383838,viernes,10:00,1
38383838,viernes,11:00,1
38383838,viernes,12:00,1
38383838,viernes,13:00,1
38383838,viernes,14:00,1
38383838,viernes,15:00,1
38383838,viernes,16:00,1
38383838,viernes,17:00,1
38383838,viernes,18:00,1
38383838,viernes,19:00,1
38383838,viernes,20:00,1
